CT_Hour_Begin,Month,Day,Hour_Begin,2016,2017,2018,2019,2020
4/2/16 10:00,4,2,10,4783.92,-6164.688,-10874.736,10807.032,-11279.208
4/2/16 11:00,4,2,11,10176.648,6351.552,-12035.184,-11825.88,-11936.064
4/2/16 12:00,4,2,12,-11614.296,-7411.968,12155.736,12047.016,12014.568
4/2/16 13:00,4,2,13,-11478.648,-4924.656,-11992.392,11544.24,-11927.856
4/2/16 14:00,4,2,14,-11552.04,3111.144,-10317.864,9758.328,-11118.696
4/2/16 15:00,4,2,15,-9711.072,2660.016,8091.696,7943.304,8412.264
4/2/16 16:00,4,2,16,-6717.384,-822.024,-5763.768,5109.24,-5865.096
4/2/16 17:00,4,2,17,-3058.296,307.008,-2569.032,-1832.256,2940.672
4/2/16 18:00,4,2,18,-333.696,0,-272.52,296.76,347.688
4/2/16 19:00,4,2,19,0,0,0,0,0
4/2/16 20:00,4,2,20,0,0,0,0,0
4/2/16 21:00,4,2,21,0,0,0,0,0
4/2/16 22:00,4,2,22,0,0,0,0,0
4/2/16 23:00,4,2,23,0,0,0,0,0
4/3/16 00:00,4,3,0,0,0,0,0,0
4/3/16 01:00,4,3,1,0,0,0,0,0
4/3/16 02:00,4,3,2,0,0,0,0,0
4/3/16 03:00,4,3,3,0,0,0,0,0
4/3/16 04:00,4,3,4,0,0,0,0,0
4/3/16 05:00,4,3,5,0,0,0,0,0
4/3/16 06:00,4,3,6,263.616,20.016,20.016,-243.6,-223.68
4/3/16 07:00,4,3,7,2908.536,-1837.632,681.864,2553.912,-2641.344
4/3/16 08:00,4,3,8,6879.456,5927.592,1874.04,6008.496,5838.264
4/3/16 09:00,4,3,9,-10034.76,-8945.088,-2585.328,8832.432,8518.08
4/3/16 10:00,4,3,10,-11947.152,-11307.36,3973.704,10441.872,10728.864
4/3/16 11:00,4,3,11,12199.992,-12442.368,-7546.944,-9825.336,11395.896
4/3/16 12:00,4,3,12,-12195.768,-12700.536,3353.472,-8733.288,11921.64
4/3/16 13:00,4,3,13,-12186.384,12330.432,-3627,-10602.744,11744.688
4/3/16 14:00,4,3,14,11605.92,10942.416,-3616.8,-9761.4,10798.968
4/3/16 15:00,4,3,15,9544.152,-9016.152,2774.424,-5956.08,-8719.176
4/3/16 16:00,4,3,16,-6670.2,4686.792,1830.696,-3325.512,5514.888
4/3/16 17:00,4,3,17,-3040.416,-2754.936,-2139.6,1681.152,2602.08
4/3/16 18:00,4,3,18,-330.36,-273.648,466.08,178.272,-297.864
4/3/16 19:00,4,3,19,0,0,0,0,0
4/3/16 20:00,4,3,20,0,0,0,0,0
4/3/16 21:00,4,3,21,0,0,0,0,0
4/3/16 22:00,4,3,22,0,0,0,0,0
4/3/16 23:00,4,3,23,0,0,0,0,0
4/4/16 00:00,4,4,0,0,0,0,0,0
4/4/16 01:00,4,4,1,0,0,0,0,0
4/4/16 02:00,4,4,2,0,0,0,0,0
4/4/16 03:00,4,4,3,0,0,0,0,0
4/4/16 04:00,4,4,4,0,0,0,0,0
4/4/16 05:00,4,4,5,0,0,0,0,0
4/4/16 06:00,4,4,6,286.992,-87.864,-298.104,-81.936,194.88
4/4/16 07:00,4,4,7,-2880.288,1976.088,2751.696,994.368,-2284.56
4/4/16 08:00,4,4,8,-6753.096,-4647.768,6657.792,-2321.856,-5492.136
4/4/16 09:00,4,4,9,9574.512,7770.72,-9871.248,2764.008,7119.432
4/4/16 10:00,4,4,10,8039.064,-6461.448,-11805.672,-5946.072,9806.256
4/4/16 11:00,4,4,11,0,5416.776,12548.472,9536.808,7648.944
4/4/16 12:00,4,4,12,3.336,-4901.976,12520.176,-9031.008,9833.544
4/4/16 13:00,4,4,13,11534.424,1416.024,-12415.584,-8664.96,9800.304
4/4/16 14:00,4,4,14,11355.936,-400.44,11250.12,-5709.816,10690.536
4/4/16 15:00,4,4,15,9434.616,-83.424,-9107.832,-5319.096,-8792.568
4/4/16 16:00,4,4,16,6572.472,-205.776,-6316.656,-1358.592,5711.784
4/4/16 17:00,4,4,17,3009.528,-1.104,2805.552,2074.68,2445.432
4/4/16 18:00,4,4,18,329.256,0,328.152,-182.712,163.872
4/4/16 19:00,4,4,19,0,0,0,0,0
4/4/16 20:00,4,4,20,0,0,0,0,0
4/4/16 21:00,4,4,21,0,0,0,0,0
4/4/16 22:00,4,4,22,0,0,0,0,0
4/4/16 23:00,4,4,23,0,0,0,0,0
4/5/16 00:00,4,5,0,0,0,0,0,0
4/5/16 01:00,4,5,1,0,0,0,0,0
4/5/16 02:00,4,5,2,0,0,0,0,0
4/5/16 03:00,4,5,3,0,0,0,0,0
4/5/16 04:00,4,5,4,0,0,0,0,0
4/5/16 05:00,4,5,5,0,0,0,0,0
4/5/16 06:00,4,5,6,-294.768,285.864,-302.568,212.592,54.264
4/5/16 07:00,4,5,7,-2884.2,-3021.696,-2587.848,1029.432,-431.856
4/5/16 08:00,4,5,8,6860.808,-7103.664,-6026.136,-1678.248,-1235.616
4/5/16 09:00,4,5,9,9792.648,10378.296,-8934.312,-2908.584,1729.728
4/5/16 10:00,4,5,10,11447.424,12519.048,-10126.416,1376.448,-2478.336
4/5/16 11:00,4,5,11,11666.52,13015.824,-10124.856,-578.016,5157.84
4/5/16 12:00,4,5,12,11621.328,-12993.72,-10917.6,809.832,5154.288
4/5/16 13:00,4,5,13,11530.272,-12798.288,9960.672,3911.112,6464.304
4/5/16 14:00,4,5,14,-10608.168,12379.968,9032.88,-4469.376,6871.224
4/5/16 15:00,4,5,15,9342.432,9811.848,-6991.704,2641.56,-6790.272
4/5/16 16:00,4,5,16,6585.696,6818.448,-5809.416,-715.32,-2109.288
4/5/16 17:00,4,5,17,-3011.304,3105.768,-2403.864,-452.88,-2308.944
4/5/16 18:00,4,5,18,359.28,343.704,424.92,-200.424,-207.072
4/5/16 19:00,4,5,19,0,0,0,0,0
4/5/16 20:00,4,5,20,0,0,0,0,0
4/5/16 21:00,4,5,21,0,0,0,0,0
4/5/16 22:00,4,5,22,0,0,0,0,0
4/5/16 23:00,4,5,23,0,0,0,0,0
4/6/16 00:00,4,6,0,0,0,0,0,0
4/6/16 01:00,4,6,1,0,0,0,0,0
4/6/16 02:00,4,6,2,0,0,0,0,0
4/6/16 03:00,4,6,3,0,0,0,0,0
4/6/16 04:00,4,6,4,0,0,0,0,0
4/6/16 05:00,4,6,5,0,0,0,0,0
4/6/16 06:00,4,6,6,363.744,-315.912,-236.928,-55.368,-311.16
4/6/16 07:00,4,6,7,-2677.176,3081.48,967.128,-542.592,-2529.888
4/6/16 08:00,4,6,8,6295.656,-7197.648,1382.424,2857.104,-6004.656
4/6/16 09:00,4,6,9,-8178.744,-10545.408,690.768,8213.928,8787.24
4/6/16 10:00,4,6,10,-10561.008,-12714.504,1154.616,10164.12,-10599.024
4/6/16 11:00,4,6,11,11707.296,-13136.496,-2633.256,10417.944,-11554.392
4/6/16 12:00,4,6,12,-11635.032,-13096.008,-2493.048,-9575.496,11566.896
4/6/16 13:00,4,6,13,10835.064,13086.144,-2325.36,-9072.024,-11416.584
4/6/16 14:00,4,6,14,8891.52,-12508.632,1617.048,-6538.752,10537.176
4/6/16 15:00,4,6,15,-5635.92,10281.264,1358.904,5143.488,7665.864
4/6/16 16:00,4,6,16,-3153.816,7071.36,-2575.608,3373.656,-5407.752
4/6/16 17:00,4,6,17,1205.784,-3161.88,-1006.68,1934.016,2212.776
4/6/16 18:00,4,6,18,136.824,-344.832,191.328,425.208,-358.776
4/6/16 19:00,4,6,19,0,0,0,0,0
4/6/16 20:00,4,6,20,0,0,0,0,0
4/6/16 21:00,4,6,21,0,0,0,0,0
4/6/16 22:00,4,6,22,0,0,0,0,0
4/6/16 23:00,4,6,23,0,0,0,0,0
4/7/16 00:00,4,7,0,0,0,0,0,0
4/7/16 01:00,4,7,1,0,0,0,0,0
4/7/16 02:00,4,7,2,0,0,0,0,0
4/7/16 03:00,4,7,3,0,0,0,0,0
4/7/16 04:00,4,7,4,0,0,0,0,0
4/7/16 05:00,4,7,5,0,0,0,0,0
4/7/16 06:00,4,7,6,240.264,0,107.904,-360.984,-151.704
4/7/16 07:00,4,7,7,2276.856,347.832,1230.264,2165.688,-2163.888
4/7/16 08:00,4,7,8,5487.528,-2009.256,3207.36,3588.456,-5242.224
4/7/16 09:00,4,7,9,9609.432,10281.984,5498.568,-7134.816,-7344.936
4/7/16 10:00,4,7,10,11392.224,-11206.56,5173.752,-9332.496,7807.008
4/7/16 11:00,4,7,11,-11755.632,-13009.224,-7224.504,-9872.544,-9426.6
4/7/16 12:00,4,7,12,11731.224,-12881.232,-9471.48,8688.336,7507.728
4/7/16 13:00,4,7,13,11688.312,13021.416,-9653.16,6499.248,6887.616
4/7/16 14:00,4,7,14,11182.848,-11963.088,-8079,5991,4009.656
4/7/16 15:00,4,7,15,9305.352,9821.52,-6311.688,1349.256,2325.336
4/7/16 16:00,4,7,16,-6545.04,6831.72,-4293.768,-3613.752,-1339.848
4/7/16 17:00,4,7,17,3001.776,-3105,2340.432,-1547.112,-312.264
4/7/16 18:00,4,7,18,-333.696,-339.264,-186.864,363.192,54.264
4/7/16 19:00,4,7,19,0,0,0,0,0
4/7/16 20:00,4,7,20,0,0,0,0,0
4/7/16 21:00,4,7,21,0,0,0,0,0
4/7/16 22:00,4,7,22,0,0,0,0,0
4/7/16 23:00,4,7,23,0,0,0,0,0
4/8/16 00:00,4,8,0,0,0,0,0,0
4/8/16 01:00,4,8,1,0,0,0,0,0
4/8/16 02:00,4,8,2,0,0,0,0,0
4/8/16 03:00,4,8,3,0,0,0,0,0
4/8/16 04:00,4,8,4,0,0,0,0,0
4/8/16 05:00,4,8,5,0,0,0,0,0
4/8/16 06:00,4,8,6,368.184,0,-18.912,35.424,-253.584
4/8/16 07:00,4,8,7,2857.704,3009.12,568.416,535.944,1019.832
4/8/16 08:00,4,8,8,6540.792,-6879.288,1242.504,-2938.632,2422.368
4/8/16 09:00,4,8,9,-9494.856,-9598.416,-2138.784,7090.776,3375.696
4/8/16 10:00,4,8,10,11201.928,11755.728,2831.52,6344.904,-3123.936
4/8/16 11:00,4,8,11,-11633.568,12909.024,-3010.992,-6044.448,3000.744
4/8/16 12:00,4,8,12,11596.296,13079.616,3778.92,6740.4,5102.304
4/8/16 13:00,4,8,13,11696.76,-12450.216,-3346.872,-7241.568,-7217.232
4/8/16 14:00,4,8,14,-11325.888,-11647.92,2338.176,6019.8,6902.424
4/8/16 15:00,4,8,15,9488.208,9554.28,-1773.072,-1287.768,-2477.352
4/8/16 16:00,4,8,16,-6736.872,-6632.712,-1748.448,-2323.272,-2679.528
4/8/16 17:00,4,8,17,-2850.456,-2997.192,-729.696,-1940.448,1312.152
4/8/16 18:00,4,8,18,371.52,-338.16,-30.024,222.576,195.984
4/8/16 19:00,4,8,19,0,0,0,0,0
4/8/16 20:00,4,8,20,0,0,0,0,0
4/8/16 21:00,4,8,21,0,0,0,0,0
4/8/16 22:00,4,8,22,0,0,0,0,0
4/8/16 23:00,4,8,23,0,0,0,0,0
4/9/16 00:00,4,9,0,0,0,0,0,0
4/9/16 01:00,4,9,1,0,0,0,0,0
4/9/16 02:00,4,9,2,0,0,0,0,0
4/9/16 03:00,4,9,3,0,0,0,0,0
4/9/16 04:00,4,9,4,0,0,0,0,0
4/9/16 05:00,4,9,5,0,0,0,0,0
4/9/16 06:00,4,9,6,419.352,-340.368,54.504,-192.672,125.136
4/9/16 07:00,4,9,7,3169.488,3042.576,-389.328,-1049.712,550.32
4/9/16 08:00,4,9,8,-6993.576,6897.024,862.08,2415.696,-4612.272
4/9/16 09:00,4,9,9,10040.976,-9836.832,1402.68,5765.664,8043.408
4/9/16 10:00,4,9,10,-11939.664,11778.264,-2206.344,7389.552,9685.896
4/9/16 11:00,4,9,11,12170.28,-12812.712,3326.496,-8682.12,10498.056
4/9/16 12:00,4,9,12,12172.032,-12959.28,5579.544,-9508.584,11227.776
4/9/16 13:00,4,9,13,-12171.576,-12572.928,-5907.168,10302.36,10852.728
4/9/16 14:00,4,9,14,-11846.16,11466.072,6367.992,-8843.376,-9719.256
4/9/16 15:00,4,9,15,9801.12,-9474.6,9126.168,8140.152,-7914.768
4/9/16 16:00,4,9,16,-6519.696,6503.52,6460.68,5531.232,5515.608
4/9/16 17:00,4,9,17,2836.776,-2942.712,-2843.856,2391.936,2394.288
4/9/16 18:00,4,9,18,432.696,-349.272,-364.848,266.856,234.744
4/9/16 19:00,4,9,19,0,0,0,0,0
4/9/16 20:00,4,9,20,0,0,0,0,0
4/9/16 21:00,4,9,21,0,0,0,0,0
4/9/16 22:00,4,9,22,0,0,0,0,0
4/9/16 23:00,4,9,23,0,0,0,0,0
4/10/16 00:00,4,10,0,0,0,0,0,0
4/10/16 01:00,4,10,1,0,0,0,0,0
4/10/16 02:00,4,10,2,0,0,0,0,0
4/10/16 03:00,4,10,3,0,0,0,0,0
4/10/16 04:00,4,10,4,0,0,0,0,0
4/10/16 05:00,4,10,5,0,0,0,0,0
4/10/16 06:00,4,10,6,-372.648,-508.344,-404.904,-174.96,74.184
4/10/16 07:00,4,10,7,3165.096,-3023.64,2900.328,1219.152,1410.072
4/10/16 08:00,4,10,8,6869.928,-6869.952,6590.52,3490.56,3647.832
4/10/16 09:00,4,10,9,9922.512,-9766.32,9555.144,7969.752,-8082.336
4/10/16 10:00,4,10,10,-11400.384,-11696.544,-11694.432,9418.632,9039.744
4/10/16 11:00,4,10,11,11160.264,-12715.2,12621.432,7956.936,-12492.096
4/10/16 12:00,4,10,12,9134.496,12911.064,12701.544,9907.368,12544.704
4/10/16 13:00,4,10,13,-8071.968,12514.488,-12513.696,-8102.952,-12442.8
4/10/16 14:00,4,10,14,-11174.616,-11403.576,11486.928,-7699.224,11177.04
4/10/16 15:00,4,10,15,8081.952,-9407.736,9151.656,-6177.408,9478.512
4/10/16 16:00,4,10,16,5561.52,6527.712,-6067.104,5306.184,-6068.496
4/10/16 17:00,4,10,17,2893.704,-2325.192,-2292.744,1750.584,2430.192
4/10/16 18:00,4,10,18,370.416,-284.76,-467.184,313.368,-375.384
4/10/16 19:00,4,10,19,0,0,0,0,0
4/10/16 20:00,4,10,20,0,0,0,0,0
4/10/16 21:00,4,10,21,0,0,0,0,0
4/10/16 22:00,4,10,22,0,0,0,0,0
4/10/16 23:00,4,10,23,0,0,0,0,0
4/11/16 00:00,4,11,0,0,0,0,0,0
4/11/16 01:00,4,11,1,0,0,0,0,0
4/11/16 02:00,4,11,2,0,0,0,0,0
4/11/16 03:00,4,11,3,0,0,0,0,0
4/11/16 04:00,4,11,4,0,0,0,0,0
4/11/16 05:00,4,11,5,0,0,0,0,0
4/11/16 06:00,4,11,6,-394.872,454.944,-421.584,-232.536,-403.056
4/11/16 07:00,4,11,7,-2868.912,2661.096,-2930.28,-1164.888,3012.048
4/11/16 08:00,4,11,8,-6438.72,-5542.656,-6450.216,4945.344,-6633.816
4/11/16 09:00,4,11,9,-8261.952,7473.432,9266.064,-5515.224,-9351.168
4/11/16 10:00,4,11,10,8646.408,-10420.944,11094.936,8668.08,10801.32
4/11/16 11:00,4,11,11,8948.52,-10929.72,12201.216,-9965.952,-10772.736
4/11/16 12:00,4,11,12,-6123.6,-12099,-12491.352,-8372.976,-10982.304
4/11/16 13:00,4,11,13,-7820.664,8478.984,-12019.32,7757.016,10820.016
4/11/16 14:00,4,11,14,-7131.864,-7523.736,10878.48,6286.992,10970.088
4/11/16 15:00,4,11,15,-6632.568,-6557.76,8880.288,-4749.24,9037.44
4/11/16 16:00,4,11,16,5450.448,-3605.16,6155.64,451.776,-6199.56
4/11/16 17:00,4,11,17,2282.664,2169.936,-2750.376,852.624,-2760.264
4/11/16 18:00,4,11,18,397.104,-172.416,361.512,-213.72,345.48
4/11/16 19:00,4,11,19,0,0,0,0,0
4/11/16 20:00,4,11,20,0,0,0,0,0
4/11/16 21:00,4,11,21,0,0,0,0,0
4/11/16 22:00,4,11,22,0,0,0,0,0
4/11/16 23:00,4,11,23,0,0,0,0,0
4/12/16 00:00,4,12,0,0,0,0,0,0
4/12/16 01:00,4,12,1,0,0,0,0,0
4/12/16 02:00,4,12,2,0,0,0,0,0
4/12/16 03:00,4,12,3,0,0,0,0,0
4/12/16 04:00,4,12,4,0,0,0,0,0
4/12/16 05:00,4,12,5,0,0,0,0,0
4/12/16 06:00,4,12,6,-112.344,510.576,-439.368,-95.232,364.296
4/12/16 07:00,4,12,7,-1080.888,-3051.672,2709.936,-529.296,1491.096
4/12/16 08:00,4,12,8,-3317.736,6105.48,6055.8,1811.616,3891.288
4/12/16 09:00,4,12,9,2728.032,-9442.512,8401.32,3946.128,3181.608
4/12/16 10:00,4,12,10,9466.656,11351.76,9519.456,-5971.44,-2164.44
4/12/16 11:00,4,12,11,-3771.408,-11573.376,9179.472,-7816.176,-2291.088
4/12/16 12:00,4,12,12,676.296,-10596.912,-8911.872,-9703.824,3529.272
4/12/16 13:00,4,12,13,2833.176,9740.856,-8643.816,-6765.288,-5882.304
4/12/16 14:00,4,12,14,8822.064,-8737.8,7160.904,-3310.272,4023.072
4/12/16 15:00,4,12,15,4427.088,7115.664,7036.944,3914.616,3959.688
4/12/16 16:00,4,12,16,-5669.52,-5503.296,-3948.096,-4020.456,-3639.048
4/12/16 17:00,4,12,17,-2855.112,2752.128,-2316.432,1560.168,1134.984
4/12/16 18:00,4,12,18,352.608,-349.272,369.288,231.432,-145.056
4/12/16 19:00,4,12,19,0,0,0,0,0
4/12/16 20:00,4,12,20,0,0,0,0,0
4/12/16 21:00,4,12,21,0,0,0,0,0
4/12/16 22:00,4,12,22,0,0,0,0,0
4/12/16 23:00,4,12,23,0,0,0,0,0
4/13/16 00:00,4,13,0,0,0,0,0,0
4/13/16 01:00,4,13,1,0,0,0,0,0
4/13/16 02:00,4,13,2,0,0,0,0,0
4/13/16 03:00,4,13,3,0,0,0,0,0
4/13/16 04:00,4,13,4,0,0,0,0,0
4/13/16 05:00,4,13,5,0,0,0,0,0
4/13/16 06:00,4,13,6,512.784,-459.408,319.248,441.816,0
4/13/16 07:00,4,13,7,1517.232,-2908.392,-2088.432,-1384.128,293.448
4/13/16 08:00,4,13,8,-1347.048,-6058.704,4548.744,-2698.152,1295.376
4/13/16 09:00,4,13,9,2147.76,-8675.76,6208.536,3627.672,6585.48
4/13/16 10:00,4,13,10,2934.984,-9846.816,9296.64,-3767.256,-9682.92
4/13/16 11:00,4,13,11,-2622.84,-6314.4,9504.312,-3090.312,12042.504
4/13/16 12:00,4,13,12,-4939.152,8590.632,-7833.816,2828.112,11929.776
4/13/16 13:00,4,13,13,-2110.44,-9952.152,-7609.248,2431.992,11810.76
4/13/16 14:00,4,13,14,-2892.816,-3908.688,-6455.448,1023.144,8721.384
4/13/16 15:00,4,13,15,2312.064,5533.656,-6322.56,667.032,5585.76
4/13/16 16:00,4,13,16,-1069.416,-1779.36,4073.088,-1671.792,2930.976
4/13/16 17:00,4,13,17,-370.416,-1074.528,2403.312,-2072.664,1587.048
4/13/16 18:00,4,13,18,93.432,-333.696,-259.176,628.944,195.984
4/13/16 19:00,4,13,19,0,0,0,0,0
4/13/16 20:00,4,13,20,0,0,0,0,0
4/13/16 21:00,4,13,21,0,0,0,0,0
4/13/16 22:00,4,13,22,0,0,0,0,0
4/13/16 23:00,4,13,23,0,0,0,0,0
4/14/16 00:00,4,14,0,0,0,0,0,0
4/14/16 01:00,4,14,1,0,0,0,0,0
4/14/16 02:00,4,14,2,0,0,0,0,0
4/14/16 03:00,4,14,3,0,0,0,0,0
4/14/16 04:00,4,14,4,0,0,0,0,0
4/14/16 05:00,4,14,5,0,0,0,0,0
4/14/16 06:00,4,14,6,263.616,497.208,-274.752,-349.92,-424.104
4/14/16 07:00,4,14,7,1525.032,-2197.776,-1095.12,2749.584,2708.064
4/14/16 08:00,4,14,8,2008.896,5126.208,-3175.464,-6333.408,-4997.232
4/14/16 09:00,4,14,9,3005.088,-7809.864,1119.24,9215.04,-8785.872
4/14/16 10:00,4,14,10,3405.792,-8079.48,-169.08,11053.008,-10418.88
4/14/16 11:00,4,14,11,-3246.672,-8405.952,364.848,-11844.048,11505.984
4/14/16 12:00,4,14,12,1490.544,-7884.312,1299.984,-11869.632,8135.688
4/14/16 13:00,4,14,13,984.432,9149.328,2149.56,11788.104,-11063.856
4/14/16 14:00,4,14,14,2204.664,8703.936,1986.84,10784.04,-6875.784
4/14/16 15:00,4,14,15,1802.016,6530.448,-1739.448,8874.24,2899.464
4/14/16 16:00,4,14,16,993.336,5082.288,-619.584,6011.808,-2819.4
4/14/16 17:00,4,14,17,-294.768,2517.432,1139.232,2668.008,506.04
4/14/16 18:00,4,14,18,14.472,428.256,-610.224,-304.512,328.872
4/14/16 19:00,4,14,19,0,0,0,0,0
4/14/16 20:00,4,14,20,0,0,0,0,0
4/14/16 21:00,4,14,21,0,0,0,0,0
4/14/16 22:00,4,14,22,0,0,0,0,0
4/14/16 23:00,4,14,23,0,0,0,0,0
4/15/16 00:00,4,15,0,0,0,0,0,0
4/15/16 01:00,4,15,1,0,0,0,0,0
4/15/16 02:00,4,15,2,0,0,0,0,0
4/15/16 03:00,4,15,3,0,0,0,0,0
4/15/16 04:00,4,15,4,0,0,0,0,0
4/15/16 05:00,4,15,5,0,1.104,0,0,0
4/15/16 06:00,4,15,6,-53.4,-493.872,419.352,415.248,11.064
4/15/16 07:00,4,15,7,-747.504,1519.824,3203.808,2872.872,327.768
4/15/16 08:00,4,15,8,-2337.048,5682.96,-7177.272,-6202.92,1070.76
4/15/16 09:00,4,15,9,3453.84,7281.816,-10466.16,8861.256,-3358.704
4/15/16 10:00,4,15,10,5454.672,9243.744,12517.848,-10486.152,-10480.032
4/15/16 11:00,4,15,11,-4178.304,9103.248,-12834.384,11419.536,-9077.112
4/15/16 12:00,4,15,12,5538.696,-9556.728,-12795.096,11682.216,10030.104
4/15/16 13:00,4,15,13,2939.928,-9561.864,12805.704,10915.944,-9682.704
4/15/16 14:00,4,15,14,-2517.24,-9449.232,-12213.576,10052.688,-8459.16
4/15/16 15:00,4,15,15,-1427.136,7324.08,10042.32,-8622.408,-7143.744
4/15/16 16:00,4,15,16,905.448,5185.608,-6870.072,6031.2,-6423.192
4/15/16 17:00,4,15,17,215.784,2462.28,-3110.52,2687.376,2512.584
4/15/16 18:00,4,15,18,18.912,-332.592,408.24,-304.512,353.232
4/15/16 19:00,4,15,19,0,0,0,0,0
4/15/16 20:00,4,15,20,0,0,0,0,0
4/15/16 21:00,4,15,21,0,0,0,0,0
4/15/16 22:00,4,15,22,0,0,0,0,0
4/15/16 23:00,4,15,23,0,0,0,0,0
4/16/16 00:00,4,16,0,0,0,0,0,0
4/16/16 01:00,4,16,1,0,0,0,0,0
4/16/16 02:00,4,16,2,0,0,0,0,0
4/16/16 03:00,4,16,3,0,0,0,0,0
4/16/16 04:00,4,16,4,0,0,0,0,0
4/16/16 05:00,4,16,5,0,0,0,0,0
4/16/16 06:00,4,16,6,321.48,-607.344,-498.336,594.624,-554.76
4/16/16 07:00,4,16,7,2226.864,-2371.776,3274.176,-2827.584,-2946.888
4/16/16 08:00,4,16,8,-5055.984,-5537.16,-6998.28,-5960.544,-6062.4
4/16/16 09:00,4,16,9,-9591.576,-7930.464,-10043.616,8400.984,-9571.752
4/16/16 10:00,4,16,10,-10895.424,9410.856,-11207.568,10452.096,11405.664
4/16/16 11:00,4,16,11,-9875.424,8671.176,11691.168,-10127.376,11207.448
4/16/16 12:00,4,16,12,-9790.776,-6154.704,-11727.432,-8378.472,11600.256
4/16/16 13:00,4,16,13,-6090.096,-9902.784,11570.496,9022.632,12086.952
4/16/16 14:00,4,16,14,6392.688,7378.44,10546.656,-9191.736,-11133.096
4/16/16 15:00,4,16,15,-5395.296,-7858.008,-9073.368,7220.832,-9202.824
4/16/16 16:00,4,16,16,5813.592,-3908.832,6348.312,3709.416,-6157.344
4/16/16 17:00,4,16,17,-3152.352,1957.32,-2854.32,-1801.584,2791.632
4/16/16 18:00,4,16,18,-371.52,351.504,390.432,404.16,391.992
4/16/16 19:00,4,16,19,0,0,0,0,-1.104
4/16/16 20:00,4,16,20,0,0,0,0,0
4/16/16 21:00,4,16,21,0,0,0,0,0
4/16/16 22:00,4,16,22,0,0,0,0,0
4/16/16 23:00,4,16,23,0,0,0,0,0
4/17/16 00:00,4,17,0,0,0,0,0,0
4/17/16 01:00,4,17,1,0,0,0,0,0
4/17/16 02:00,4,17,2,0,0,0,0,0
4/17/16 03:00,4,17,3,0,0,0,0,0
4/17/16 04:00,4,17,4,0,0,0,0,0
4/17/16 05:00,4,17,5,0,0,0,0,-2.208
4/17/16 06:00,4,17,6,-512.784,525.024,-518.352,417.456,579.12
4/17/16 07:00,4,17,7,3352.416,2582.448,3268.728,-3015,3073.272
4/17/16 08:00,4,17,8,-7166.28,-5373.624,-6804.48,5668.896,6537.336
4/17/16 09:00,4,17,9,-10042.248,7658.304,-9071.184,6661.008,8804.616
4/17/16 10:00,4,17,10,-11907.192,-6187.872,11552.856,7752.744,10605.84
4/17/16 11:00,4,17,11,-12235.992,9268.872,-12502.152,10106.664,-10868.784
4/17/16 12:00,4,17,12,-12222.912,-9984.864,-12574.224,6099.36,10214.088
4/17/16 13:00,4,17,13,-12214.2,5659.368,12340.32,7083.216,-9672.696
4/17/16 14:00,4,17,14,-11691.264,7446.288,11160.312,-9053.568,8598.168
4/17/16 15:00,4,17,15,9674.208,7807.104,-9271.872,6537.384,-8288.952
4/17/16 16:00,4,17,16,6781.992,-2709.144,5359.92,-5137.056,4681.512
4/17/16 17:00,4,17,17,-3168.864,-2051.328,-2853.792,1954.704,-2240.256
4/17/16 18:00,4,17,18,-404.904,-385.992,392.664,190.464,398.64
4/17/16 19:00,4,17,19,0,0,0,0,0
4/17/16 20:00,4,17,20,0,0,0,0,0
4/17/16 21:00,4,17,21,0,0,0,0,0
4/17/16 22:00,4,17,22,0,0,0,0,0
4/17/16 23:00,4,17,23,0,0,0,0,0
4/18/16 00:00,4,18,0,0,0,0,0,0
4/18/16 01:00,4,18,1,0,0,0,0,0
4/18/16 02:00,4,18,2,0,0,0,0,0
4/18/16 03:00,4,18,3,0,0,0,0,0
4/18/16 04:00,4,18,4,0,0,0,0,0
4/18/16 05:00,4,18,5,-2.232,0,0,0,0
4/18/16 06:00,4,18,6,548.376,-481.656,519.456,290.112,-460.632
4/18/16 07:00,4,18,7,3480.504,-2118.432,2976.528,-1339.848,1952.544
4/18/16 08:00,4,18,8,7261.392,-5589.552,-6245.28,1459.44,4916.136
4/18/16 09:00,4,18,9,-9952.416,6738.504,-8228.76,-322.176,8204.928
4/18/16 10:00,4,18,10,11785.92,-7600.776,-6994.848,0,-9245.28
4/18/16 11:00,4,18,11,12101.64,-8626.248,9822.936,0,-9194.16
4/18/16 12:00,4,18,12,12090.768,8873.88,9637.752,0,9710.448
4/18/16 13:00,4,18,13,-7603.512,8969.4,-10542.312,-5717.976,7435.896
4/18/16 14:00,4,18,14,-1790.328,9621.264,9852.552,-4829.4,6283.896
4/18/16 15:00,4,18,15,-8397.888,-6921.552,-8835.456,-2656.896,-7766.016
4/18/16 16:00,4,18,16,4867.632,4051.704,-5864.904,3767.904,5084.112
4/18/16 17:00,4,18,17,2474.976,2078.496,2953.488,-2001.912,1951.656
4/18/16 18:00,4,18,18,288.096,424.92,423.816,254.688,406.392
4/18/16 19:00,4,18,19,0,0,0,0,0
4/18/16 20:00,4,18,20,0,0,0,0,0
4/18/16 21:00,4,18,21,0,0,0,0,0
4/18/16 22:00,4,18,22,0,0,0,0,0
4/18/16 23:00,4,18,23,0,0,0,0,0
4/19/16 00:00,4,19,0,0,0,0,0,0
4/19/16 01:00,4,19,1,0,0,0,0,0
